EntityPlayer,func_364_b,*,*,addToPlayerScore,"Adds a value to the player score. Currently not actually used and the entity passed in does nothing. Args: entity, scoreToAdd"
Entity,func_365_c,*,*,setLocationAndAngles,"Sets the location and Yaw/Pitch of an entity in the world"
Entity,func_368_e,*,*,readFromNBT,"Reads the entity from NBT (calls an abstract helper method to read specialized data)"
EntityPlayer,func_388_v,*,*,getYOffset,"Returns the Y Offset of this entity."
Entity,func_389_H,*,*,getEntityString,"Returns the string that identifies this Entity's class"
Entity,func_380_f,*,*,applyEntityCollision,"Applies a velocity to each of the entities pushing them away from each other. Args: entity"
EntityPlayerSP,func_381_o,*,*,isSneaking,"Returns if this entity is sneaking."
EntityLavaFX,func_382_a,*,*,getEntityBrightness,"Gets how bright this entity is."
EntitySnowball,func_384_a,*,*,isInRangeToRenderDist,"Checks if the entity is in range to render by using the past in distance and comparing it to its average edge length * 64 * renderDistanceWeight Args: distance"
EntityBoat,func_385_d_,*,*,canBePushed,"Returns true if this entity should push and be pushed by other entities when colliding."
Entity,func_387_e,*,*,getDistanceSqToEntity,"Returns the squared distance to the entity. Args: entity"
EntityPlayer,func_22056_a,*,*,wakeUpPlayer,"Wake up the player if they're sleeping."
EntityPlayer,func_22057_q,*,*,isBedChunkCoordinatesABedBlock,"Returns whether or not the bed chunk coordinates still contain a bed block."
EntityPlayer,func_22054_L,*,*,isPlayerFullyAsleep,"Returns whether or not the player is asleep and the screen has fully faded."
EntityPlayerSP,func_22055_b,*,*,addChatMessage,"Add a chat message to the player"
EntityPlayer,func_22053_b,*,*,sleepInBedAt,"Attempts to have the player sleep in a bed at the specified location."
EntityLiving,func_22050_O,*,*,playLivingSound,"*"
EntityPlayer,func_22051_K,*,*,isPlayerSleeping,"Returns whether player is sleeping or not"
EntityPlayer,func_22059_J,*,*,getBedOrientationInDegrees,"Returns the orientation of the bed in degrees."
World,func_707_b,*,*,isAABBInMaterial,"checks if the given AABB is in the material given. Used while swimming."
RenderGlobal,func_948_a,*,*,updateRenderers,"Updates some of the renderers sorted by distance from the player"
RenderGlobal,func_942_a,*,*,drawOutlinedBoundingBox,"Draws lines for the edges of the bounding box."
RenderGlobal,func_943_a,*,*,sortAndRender,"Sorts all renderers based on the passed in entity. Args: entityLiving, renderPass, partialTickTime"
RenderGlobal,func_940_a,*,*,playSound,"Plays the specified sound. Arg: x, y, z, soundName, unknown1, unknown2"
RenderGlobal,func_941_a,*,*,obtainEntitySkin,"Start the skin for this entity downloading, if necessary, and increment its reference counter"
NetClientHandler,func_847_a,*,*,addToSendQueue,"Adds the packet to the send queue"
World,func_662_b,*,*,getIsAnyLiquid,"Returns if any of the blocks within the aabb are liquids. Args: aabb"
NetClientHandler,func_844_a,*,*,handleKickDisconnect,"*"
NetClientHandler,func_843_a,*,*,handlePlayerInventory,"*"
NetHandler,func_841_a,*,*,handleBlockItemSwitch,"*"
Render,func_6329_a,*,*,getFontRendererFromRenderManager,"Returns the font renderer from the set render manager"
SoundManager,func_4033_c,*,*,playRandomMusicIfReady,"If its time to play new music it starts it up."
TileEntitySpecialRenderer,func_6508_a,*,*,getFontRenderer,"*"
RenderManager,func_6500_a,*,*,getFontRenderer,"Returns the font renderer"
TileEntitySpecialRenderer,func_6507_a,*,*,bindTextureByName,"Binds a texture to the renderEngine given a filename from the JAR."
GameSettings,func_1043_a,*,*,getKeyBinding,"Gets a key binding."
GameSettings,func_1042_a,*,*,setKeyBinding,"Sets a key binding."
GameSettings,func_1041_b,*,*,saveOptions,"Saves the options to the options file."
RecipeSorter,func_1040_a,*,*,compareRecipes,"*"
GameSettings,func_1047_d,*,*,getOptionDisplayString,"The string that appears inside the button/slider in the options menu."
EnumOptions,func_20140_b,*,*,getEnumBoolean,"*"
GameSettings,func_1045_b,*,*,setOptionValue,"For non-float options. Toggles the option on/off, or cycles through the list i.e. render distances."
GameSettings,func_1048_a,*,*,setOptionFloatValue,"If the specified option is controlled by a slider (float value), this will set the float value."
GuiContainer,func_20081_a,*,*,getIsMouseOverSlot,"Returns if the passed mouse position is over the specified slot."
World,func_20084_d,*,*,isAirBlock,"Returns true if the block at the specified coordinates is empty"
Slot,func_4105_a,*,*,isItemValid,"Check if the stack is a valid item for this slot. Always true beside for the armor slots."
Slot,func_4104_e,*,*,getSlotStackLimit,"Returns the maximum stack size for a given slot (usually the same as getInventoryStackLimit(), but 1 in the case of armor slots)"
WorldProviderHell,func_4100_a,*,*,calculateCelestialAngle,"Calculates the angle of sun and moon in the sky relative to a specified time (usually worldTime)"
Slot,func_4103_a,*,*,onPickupFromSlot,"Called when the player picks up an item from an inventory slot"
WorldProviderHell,func_4102_a,*,*,canCoordinateBeSpawn,"Will check if the x, z position specified is alright to be set as the map spawn point"
WorldRenderer,func_1195_b,*,*,setDontDraw,"When called this renderer won't draw anymore until its gets initialized again"
WorldRenderer,func_1194_f,*,*,markDirty,"Marks the current renderer data as dirty and needing to be updated."
WorldRenderer,func_1197_a,*,*,setPosition,"Sets a new position for the renderer and setting it up so it can be reloaded with the new data for that position"
WorldRenderer,func_1196_e,*,*,canRender,"Can this world renderer actually render anything.  Can be either false because it hasn't been initialized or false because there is nothing in this renderer that actually renders"
EffectRenderer,func_1191_a,*,*,addBlockHitEffects,"Adds block hit particles for the specified block. Args: x, y, z, sideHit"
EffectRenderer,func_1190_b,*,*,getStatistics,"*"
EffectRenderer,func_1193_a,*,*,updateEffects,"*"
EffectRenderer,func_1192_a,*,*,addEffect,"*"
WorldRenderer,func_1199_a,*,*,updateInFrustrum,"*"
WorldRenderer,func_1198_a,*,*,updateRenderer,"Will update this chunk renderer"
RenderCreeper,func_173_a,*,*,getColorMultiplier,"Returns an ARGB int color back. Args: entityLiving, lightBrightness, partialTickTime"
RenderPlayer,func_171_a,*,*,doRenderLiving,"*"
RenderZombieSimple,func_175_a,*,*,preRenderScale,"Applies the scale to the transform matrix"
RenderBlocks,func_1229_c,*,*,renderBlockLever,"Renders a lever block at the given coordinates"
RenderBlocks,func_1228_k,*,*,renderStandardBlock,"Renders a standard cube block at the given coordinates"
RenderBlocks,func_1223_a,*,*,renderBlockUsingTexture,"Renders a block using the given texture instead of the block's own default texture"
RenderBlocks,func_1222_j,*,*,renderBlockFluids,"Renders a block based on the BlockFluids class at the given coordinates"
RenderBlocks,func_1221_g,*,*,renderBlockLadder,"Renders a ladder block at the given coordinates"
RenderBlocks,func_1220_c,*,*,renderEastFace,"Renders the given texture to the east (z-negative) face of the block.  Args: block, x, y, z, texture"
RenderBlocks,func_1227_a,*,*,renderBlockOnInventory,"Is called to render the image of a block on a inventory."
RenderBlocks,func_1226_h,*,*,renderBlockReed,"Renders a reed block at the given coordinates"
RenderBlocks,func_1225_d,*,*,renderWestFace,"Renders the given texture to the west (z-positive) face of the block.  Args: block, x, y, z, texture"
World,func_21118_q,*,*,getIChunkProvider,"gets the IChunkProvider this world uses."
World,func_21116_c,*,*,playNoteAt,"plays a given note at x, y, z. args: x, y, z, instrument, note"
World,func_21117_a,*,*,doChunksNearChunkExist,"Checks if the chunks within (argument 4) chunks of the given block exist"
World,func_21114_a,*,*,setAllowedMobSpawns,"Set which types of mobs are allowed to spawn (peaceful vs hostile)."
World,func_21115_j,*,*,markBlockAsNeedsUpdate,"calls the 'MarkBlockAsNeedsUpdate' in all block accesses in this world"
GuiScreen,func_573_b,*,*,mouseMovedOrUp,"Called when the mouse is moved or a mouse button is released.  Signature: (mouseX, mouseY, which) which==-1 is mouseMove, which==0 or which==1 is mouseUp"
GuiGameOver,func_572_a,*,*,actionPerformed,"Fired when a control is clicked. This is the equivalent of ActionListener.actionPerformed(ActionEvent e)."
GuiUnused,func_571_a,*,*,drawScreen,"Draws the screen and all the components in it."
GuiScreen,func_570_g,*,*,updateScreen,"Called from the main game loop to update the screen."
WorldClient,func_710_c,*,*,removeEntityFromWorld,"*"
PlayerController,func_719_a,*,*,clickBlock,"Called by Minecraft class when the player is hitting a block with an item. Args: x, y, z, side"
Entity,func_375_a,*,*,newDoubleNBTList,"creates a NBT list from the array of doubles passed to this function"
EntityPlayer,func_374_q,*,*,preparePlayerToSpawn,"Keeps moving the entity up so it isn't colliding with blocks and other requirements for this entity to be spawned (only actually used on players though its also on Entity)"
Entity,func_376_c,*,*,setRotation,"Sets the rotation of the entity"
EntityLiving,func_371_a,*,*,setSize,"Sets the width and height of the entity. Args: width, height"
EntitySnowball,func_370_e_,*,*,onUpdate,"Called to update the entity's position/logic."
BlockNote,func_21024_a,*,*,playBlock,"play a given note - my comment? why do that here when there is a perfectly fine method in world and you have to call world methods anyway?"
BlockCloth,func_21025_b,*,*,damageDropped,"Determines the damage on the item the block drops. Used in cloth and wood."
World,func_22143_a,*,*,setSpawnPoint,"*"
BlockSapling,func_21028_c,*,*,growTree,"GrowSaplingIntoTree Attempts to grow a sapling into a tree"
BlockCake,func_21029_c,*,*,eatCakeSlice,"Heals the player and removes a slice from the cake. Args: world, x, y, z, entityPlayer"
Entity,func_379_d,*,*,getDistanceToEntity,"Returns the distance to the entity. Args: entity"
EntityBoat,func_378_a,*,*,setPositionAndRotation2,"Sets the position and rotation. Only difference from the other one is no bounding on the rotation. Args: posX, posY, posZ, yaw, pitch"
Entity,func_399_b,*,*,setPositionAndRotation,"Sets the entity's position and rotation. Args: posX, posY, posZ, yaw, pitch"
Entity,func_398_a,*,*,setWorld,"Sets the reference to the World object."
Entity,func_393_a,*,*,isInsideOfMaterial,"Checks if the current block the entity is within of the specified material type"
EntitySnowball,func_392_h_,*,*,getShadowSize,"*"
EntityLiving,func_391_y,*,*,onEntityUpdate,"Gets called every tick from main Entity class"
Entity,func_390_a,*,*,isInRangeToRenderVec3D,"Checks using a Vec3d to determine if this entity is within range of that vector to be rendered. Args: vec3D"
EntityItem,func_397_g_,*,*,handleWaterMovement,"Returns if this entity is in water and will end up adding the waters velocity to the entity"
EntityFireball,func_396_a,*,*,attackEntityFrom,"Called when the entity is attacked."
EntityPlayer,func_395_F,*,*,setEntityDead,"Will get destroyed next tick"
Entity,func_394_a,*,*,dropItemWithOffset,"Drops an item stack with a specified y offset. Args: itemID, count, yOffset"
World,func_22139_r,*,*,getWorldTime,"*"
World,func_22138_q,*,*,getRandomSeed,"*"
World,func_22137_s,*,*,getSpawnPoint,"Returns the coordinates of the spawn point"
World,func_22136_c,*,*,scheduleBlockUpdate,"Schedules a tick to a block with a delay (Most commonly the tick rate)"
EntityPlayer,func_22049_v,*,*,healthBelowOrAtZero,"*"
RenderGlobal,func_951_a,*,*,renderEntities,"Renders all entities within range and within the frustrum. Args: pos, frustrum, partialTickTime"
RenderGlobal,func_950_f,*,*,renderStars,""
RenderGlobal,func_952_a,*,*,renderSortedRenderers,"Renders the sorted renders for the specified render pass. Args: startRenderer, numRenderers, renderPass, partialTickTime"
RenderGlobal,func_955_b,*,*,drawSelectionBox,"Draws the selection box for the player. Args: entityPlayer, rayTraceHit, i, itemStack, partialTickTime"
RenderGlobal,func_956_b,*,*,markRenderersForNewPosition,"Goes through all the renderers setting new positions on them and those that have their position changed are adding to be updated"
RenderGlobal,func_958_a,*,*,loadRenderers,"Loads all the renderers and sets up the basic settings usage"
RenderCreeper,func_6330_a,*,*,preRenderCallback,"Allows the render to do any OpenGL state modifications necessary before the model is rendered. Args: entityLiving, partialTickTime"
RenderBiped,func_6331_b,*,*,renderEquippedItems,"*"
GuiIngame,func_552_a,*,*,addChatMessage,"Adds a chat message to the list of chat messages. Args: msg"
TileEntityRenderer,func_6516_a,*,*,getFontRenderer,"*"
RenderGlobal,func_6510_c,*,*,renderCloudsFancy,"Renders the 3d fancy clouds"
Tessellator,func_6513_a,*,*,setColorRGBA_I,"Sets the color to the given color (packed as bytes in integer) and alpha values."
MCHashTable,func_1054_c,*,*,removeEntry,"Removes the specified entry from the map and returns it"
MCHashTable,func_1055_e,*,*,computeHash,"Makes the passed in integer suitable for hashing by a number of shifts"
MCHashTable,func_1056_d,*,*,getHash,"Returns the hash code for a key"
MCHashTable,func_1057_a,*,*,lookup,"Returns the object associated to a key"
